tconst,numVotes,averageRating
tt4542814,40,5.1
tt4545832,168,6.3
tt4551314,1934,6.4
tt4567694,26,6.4
tt4568370,1663,5.3
tt4576612,2168,6.9
tt4579576,46,5.7
tt4584560,13,5.9
tt4589186,1568,6.0
tt4601102,2341,6.2
tt4602880,23,8.4
tt4607098,36,7.3
tt4607228,1178,5.2
tt4608468,8,6.9
tt4616292,456,5.6
tt4616300,14,7.0
tt4620316,1049,6.4
tt4621872,10313,7.2
tt4625516,514,4.9
tt4628882,1010,5.7
tt4630550,10415,6.5
tt4631810,102,7.7
tt4632440,2769,6.5
tt4635372,31566,8.1
tt4636042,2111,6.7
tt4641248,1439,6.3
tt4641958,33,7.4
tt4643432,1441,7.0
tt4645368,25323,6.8
tt4647784,1939,6.1
tt4650738,723,6.5
tt4651922,59,8.1
tt4652532,5707,5.4
tt4657718,8,8.5
tt4660736,1822,6.6
tt4666926,17,5.1
tt4670972,125,6.7
tt4675926,427,6.5
tt4676238,831,5.5
tt4680196,3811,4.6
tt4680570,48,6.1
tt4685750,3072,6.2
tt4686844,114596,7.3
tt4689194,69,6.4
tt4692234,1586,7.1
tt4692242,1294,6.4
tt4692994,61,6.5
tt4693588,1832,6.8
tt4693612,3142,6.3
tt4698584,11087,6.8
tt4699388,9240,6.3
tt4699444,862,6.2
tt4699464,408,6.6
tt4701724,23930,6.1
tt4702752,569,6.4
tt4708300,323,3.5
tt4712668,15,6.6
tt4714782,43624,6.1
tt4715652,685,4.5
tt4717402,5194,6.7
tt4720444,23,6.4
tt4725842,3767,4.0
tt4726636,4910,6.1
tt4729794,293,6.6
tt4730986,10579,7.4
tt4731008,6679,5.3
tt4731504,783,7.5
tt4741170,593,6.3
tt4741354,264,5.5
tt4741376,340,5.9
tt4741508,29,6.2
tt4741686,787,5.5
tt4741708,1956,7.3
tt4741714,4371,6.3
tt4741774,905,6.5
tt4746484,2461,6.5
tt4746506,1959,6.5
tt4746516,1386,6.0
tt4747380,196,6.7
tt4760714,296,6.5
tt4764370,181,4.3
tt4772188,79,7.6
tt4776964,1041,6.4
tt4778424,302,5.8
tt4783254,129,5.5
tt4786236,46,7.2
tt4787478,659,5.0
tt4795546,5365,6.4
tt4796568,459,5.8
tt4797582,45,6.4
tt4808024,75,5.7
tt4816894,131,6.5
tt4823592,362,7.0
tt4827558,41484,5.8
tt4829570,9,5.5
tt4835472,85,5.9
tt4838440,553,4.5
tt4840554,770,5.1
tt4844140,13311,6.0
tt4844148,6444,6.5
tt4846408,118,5.7
tt4857596,1388,6.2
tt4857616,49,4.4
tt4857654,6,7.6
tt4860100,178,5.4
tt4875774,147,5.6
tt4880956,352,6.2
tt4881016,1108,6.6
tt4881208,395,6.7
tt4881226,41,5.2
tt4888898,26,6.0
tt4895668,2110,6.9
tt4901304,1221,7.5
tt4907864,187,6.0
tt4909984,1440,6.1
tt4926538,1906,4.9
tt4926822,1242,6.1
tt4928704,272,5.4
tt4929038,3776,6.3
tt4935282,458,6.1
tt4936122,424,6.7
tt4936450,14800,7.3
tt4937564,2228,4.6
tt4937928,74,6.3
tt4943706,450,5.9
tt4948452,4690,6.7
tt4948854,55,6.6
tt4948932,79,7.3
tt4949112,3041,5.6
tt4950192,542,6.6
tt4951982,21713,6.6
tt4954522,90079,6.9
tt4955012,387,6.7
tt4961016,119,6.0
tt4964788,38271,6.9
tt4965254,616,6.2
tt4967876,78,8.1
tt4971344,70949,6.9
tt4979860,1135,4.4
tt4991660,623,6.8
tt4993964,3705,5.8
tt4995790,77910,7.1
tt4999290,525,5.8
tt5011242,1330,6.7
tt5013056,746142,7.8
tt5024672,53,5.2
tt5024728,398,4.3
tt5027116,356,5.4
tt5029602,1614,4.4
tt5029608,17571,7.5
tt5029642,660,5.6
tt5029668,869,6.4
tt5034474,9358,4.7
tt5037626,669,6.5
tt5038358,1349,6.1
tt5038372,1633,7.0
tt5039860,3636,6.9
tt5041296,3869,5.4
tt5046282,80,6.9
tt5048406,609,5.8
tt5057904,329,6.2
tt5058358,214,5.0
tt5061360,3895,7.1
tt5067984,583,7.8
tt5072406,1233,6.3
tt5072542,1072,6.3
tt5077538,353,5.1
tt5077886,229,5.7
tt5078100,207,5.1
tt5078134,1312,6.4
tt5078158,263,5.4
tt5078202,114,6.0
tt5078204,28783,7.3
tt5078214,4863,6.2
tt5078274,486,6.3
tt5078326,3281,6.5
tt5078354,1429,6.1
tt5078372,380,6.2
tt5080356,129,5.3
tt5082718,69,8.1
tt5085522,7303,5.3
tt5088794,3244,7.0
tt5091538,2685,6.1
tt5091612,6514,7.3
tt5091796,97,6.9
tt5092380,7612,5.9
tt5096486,131,5.2
tt5096536,3578,6.8
tt5096600,175,5.4
tt5096628,3958,7.0
tt5104670,59,7.8
tt5106120,56,5.5
tt5114982,588,5.8
tt5114984,1498,6.7
tt5114988,123,6.5
tt5115004,1195,6.2
tt5115024,2360,5.7
tt5123442,128,6.3
tt5123944,127,5.3
tt5124082,465,6.5
tt5129510,2608,6.8
tt5133392,1225,6.4
tt5137222,577,6.3
tt5137242,474,6.5
tt5141494,267,6.5
tt5148864,695,6.9
tt5151570,27581,7.1
tt5157682,8362,6.9
tt5161386,123,5.8
tt5168192,65226,7.8
tt5175274,273,7.0
tt5180240,527,6.6
tt5180888,815,5.7
tt5182856,2919,6.9
tt5185892,37,7.1
tt5186714,65064,7.7
tt5189440,424,5.7
tt5191094,221,4.6
tt5196472,381,6.3
tt5197068,603,5.5
tt5198068,39148,8.0
tt5204020,1266,7.1
tt5221584,20836,7.4
tt5222768,4147,6.9
tt5226346,84,8.4
tt5227512,146,6.6
tt5231798,324,5.5
tt5231812,2518,5.9
tt5231916,2620,6.2
tt5242548,1439,7.0
tt5247022,89592,7.3
tt5247042,945,2.7
tt5247544,1519,6.6
tt5247704,5559,6.8
tt5247776,1369,5.9
tt5252396,640,5.4
tt5253294,6121,5.9
tt5253754,504,7.4
tt5256722,3322,6.2
tt5258850,11073,7.4
tt5265960,6676,6.1
tt5265964,2076,6.8
tt5275830,1376,7.5
tt5278914,276,7.5
tt5284552,348,6.5
tt5286250,230,4.9
tt5286268,2468,5.5
tt5287852,238,4.7
tt5303562,8,7.1
tt5303632,458,6.0
tt5303940,110,7.2
tt5304464,17079,6.6
tt5308364,379,6.1
tt5313906,1126,6.3
tt5313922,259,5.4
tt5314190,2586,6.9
tt5317008,32,7.1
tt5324800,1747,5.5
tt5326448,1117,7.3
tt5328350,6081,6.3
tt5337760,169,6.3
tt5338174,248,4.2
tt5338644,1664,5.2
tt5348236,3064,6.7
tt5351818,4972,6.0
tt5356260,594,6.4
tt5356274,323,6.9
tt5356292,500,5.8
tt5358004,19,7.9
tt5362988,282628,7.7
tt5365436,69,7.2
tt5371168,8596,6.8
tt5375176,174,7.1
tt5375434,2401,6.5
tt5376030,159,8.4
tt5390044,36,8.0
tt5435912,105,6.4
tt5445580,30,7.9
tt5446444,393,5.7
tt5450524,807,5.9
tt5455410,1417,6.1
tt5460548,1180,6.4
tt5460858,7065,6.6
tt5462992,14,7.8
tt5474178,301,6.9
tt5474508,148,6.9
tt5480768,84,5.1
tt5480782,4182,6.7
tt5488234,13,5.3
tt5492734,89,5.8
tt5493370,222,6.1
tt5495726,657,6.8
tt5504810,448,4.8
tt5508576,237,6.8
tt5509412,353,5.3
tt5515670,197,6.0
tt5517708,471,6.4
tt5528282,372,6.8
tt5531912,45,5.7
tt5535406,431,7.1
tt5539396,17,6.8
tt5539408,112,7.3
tt5539466,321,6.3
tt5539474,250,6.2
tt5540188,9366,6.8
tt5541002,1007,6.8
tt5545634,61,6.9
tt5546300,899,6.5
tt5555502,12033,7.0
tt5556282,53,8.0
tt5562190,22,6.1
tt5563254,128,7.0
tt5572220,197,6.6
tt5572566,5250,7.3
tt5592878,13629,6.3
tt5596398,166,6.6
tt5597946,1552,5.7
tt5598100,2379,7.2
tt5598102,13705,7.8
tt5598110,4728,6.1
tt5598160,2948,6.5
tt5598172,1725,4.9
tt5599692,6216,7.4
tt5600326,496,6.1
tt5606268,977,6.2
tt5612426,472,6.7
tt5613402,1281,6.0
tt5614174,20,5.6
tt5618752,2496,6.6
tt5628688,109,5.2
tt5628792,1384,6.4
tt5629340,1978,6.7
tt5632118,27,7.6
tt5635898,905,7.5
tt5636222,977,6.1
tt5636738,9,6.2
tt5639354,27427,7.2
tt5642124,2492,6.6
tt5642856,142,5.2
tt5643282,14,4.3
tt5652594,987,7.7
tt5657028,10110,6.5
tt5658540,670,6.8
tt5665630,184,5.7
tt5666160,641,5.1
tt5667474,12,7.1
tt5677324,19,6.5
tt5678218,686,6.6
tt5678440,135,7.7
tt5684202,37,6.4
tt5687038,121,5.6
tt5687040,2852,5.5
tt5687334,6036,6.6
tt5689590,496,6.6
tt5698496,1456,7.0
tt5698578,337,5.7
tt5698638,50,6.0
tt5698748,474,6.6
tt5699154,12208,6.9
tt5701856,115,6.2
tt5704748,1134,6.6
tt5705058,1612,5.6
tt5719748,78611,6.2
tt5721732,23,6.8
tt5723056,3051,7.3
tt5723272,35822,7.1
tt5724408,121,6.5
tt5726616,320485,7.8
tt5729818,801,6.1
tt5733210,2013,8.3
tt5735804,617,3.8
tt5736592,2619,4.8
tt5736696,4543,5.6
tt5738574,106,6.4
tt5738600,73,6.8
tt5742374,128474,6.7
tt5749596,3008,6.2
tt5750510,48,5.8
tt5752192,11504,5.4
tt5765586,11,8.0
tt5766118,1041,6.9
tt5768912,131,6.2
tt5769002,159,6.7
tt5771640,1696,7.1
tt5771710,1446,5.0
tt5786040,76,6.7
tt5788462,4340,5.7
tt5791098,2609,6.7
tt5791536,4232,7.4
tt5794910,24,5.1
tt5796516,2237,6.1
tt5797756,370,5.9
tt5799362,37,4.6
tt5802404,604,6.0
tt5803868,410,6.8
tt5804038,23641,7.9
tt5804946,302,6.5
tt5804948,3704,5.5
tt5806814,493,6.4
tt5821400,20,6.4
tt5822848,587,5.7
tt5825052,796,5.3
tt5825150,398,4.6
tt5827212,3491,6.2
tt5833730,1689,6.1
tt5835576,31,7.4
tt5838396,239,6.7
tt5842890,3532,6.1
tt5843850,3862,5.1
tt5844606,27,6.2
tt5845320,190,7.5
tt5847768,620,7.1
tt5849814,52,3.6
tt5851558,103,5.8
tt5851904,3725,7.4
tt5852632,861,6.6
tt5855772,4622,6.2
tt5860542,8,6.7
tt5862824,71,6.5
tt5863754,157,6.1
tt5867314,39387,6.2
tt5867796,390,6.2
tt5867808,12,6.2
tt5869404,132,5.5
tt5876352,180,4.5
tt5877198,17,6.5
tt5879998,243,5.5
tt5885972,176,7.6
tt5893264,7435,5.7
tt5894778,1240,7.1
tt5895782,321,5.7
tt5897738,69,6.5
tt5903232,554,6.2
tt5909040,13,7.8
tt5909108,46,7.7
tt5922786,390,5.2
tt5932728,51386,7.2
tt5932894,484,5.8
tt5938418,49,7.5
tt5952238,995,6.1
tt5952594,14567,6.8
tt5954462,1621,8.1
tt5956234,93,6.1
tt5964278,357,4.4
tt5966600,449,6.0
tt5966602,2925,6.7
tt5969846,1232,5.2
tt5972780,636,5.4
tt5974388,3114,7.3
tt5974422,236,6.8
tt5975354,1527,5.1
tt5976178,970,4.5
tt5980788,105,6.3
tt5980798,1153,6.4
tt5986246,574,6.4
tt5989220,2626,6.4
tt5989394,1595,6.9
tt5993456,666,4.7
tt5993884,51,7.4
tt6002232,10388,7.5
tt6006456,86,6.3
tt6009104,3647,6.3
tt6009140,4099,6.1
tt6012684,149,5.2
tt6012742,242,5.0
tt6012792,413,5.8
tt6017756,22022,6.3
tt6020236,815,7.4
tt6021478,4165,6.1
tt6021860,224,4.6
tt6023730,29,7.5
tt6028412,183,7.1
tt6029350,236,6.1
tt6034966,310,6.4
tt6037866,201,6.1
tt6045466,8640,6.1
tt6047298,4309,6.0
tt6062774,19031,6.8
tt6063866,226,5.1
tt6064228,35,6.4
tt6070838,5,6.0
tt6073014,695,7.8
tt6081632,1425,5.7
tt6081704,40,6.9
tt6081712,127,5.7
tt6086614,487,6.9
tt6088456,295,6.4
tt6090190,154,6.4
tt6095616,5804,7.3
tt6095626,22,6.5
tt6096500,865,5.4
tt6096948,641,6.0
tt6100286,418,6.2
tt6107396,109,6.1
tt6109080,360,6.2
tt6109502,1084,6.6
tt6109926,125,6.8
tt6121444,4098,6.5
tt6125690,2431,6.7
tt6133764,218,6.9
tt6135348,16842,7.4
tt6136188,382,5.2
tt6138322,560,7.2
tt6142074,50,5.7
tt6144536,1164,6.4
tt6144762,1591,5.8
tt6147954,434,5.8
tt6155084,697,5.5
tt6155960,218,5.8
tt6165596,16,7.4
tt6165792,2007,6.4
tt6169844,167,5.5
tt6171094,12,6.5
tt6172304,92,5.7
tt6172788,9,5.9
tt6173020,291,6.5
tt6180174,37,7.0
tt6181072,18,7.5
tt6181534,220,5.4
tt6183834,3076,6.5
tt6184774,209,6.6
tt6193408,15752,6.8
tt6194520,1036,5.7
tt6194530,3365,6.7
tt6194538,475,4.8
tt6194540,395,5.8
tt6194704,194,5.5
tt6195094,40281,6.4
tt6197022,561,6.3
tt6197070,3952,6.1
tt6203944,305,6.2
tt6210160,661,6.7
tt6210808,1208,7.1
tt6213284,4235,6.9
tt6213362,2588,6.7
tt6217926,22891,6.3
tt6220252,266,6.8
tt6226610,380,6.3
tt6227190,112,5.5
tt6230134,258,5.2
tt6231364,27,7.3
tt6238798,261,6.1
tt6244954,60,7.5
tt6245160,10,6.5
tt6247936,2040,6.4
tt6249434,527,5.8
tt6253370,172,2.5
tt6253942,253,6.6
tt6255572,10,6.8
tt6256546,1286,7.0
tt6262812,33,5.4
tt6268152,263,5.2
tt6268460,14,7.2
tt6270534,9389,6.5
tt6271336,23,7.5
tt6275372,141,7.2
tt6277254,12,6.9
tt6280810,521,6.1
tt6282090,80,5.7
tt6284064,1890,7.1
tt6286630,481,5.0
tt6286652,170,4.7
tt6286662,166,4.2
tt6286668,388,5.5
tt6290418,1960,5.4
tt6290584,1412,6.0
tt6292622,107,6.6
tt6293032,1556,5.8
tt6297258,707,6.2
tt6302164,2427,5.0
tt6304046,36902,7.0
tt6304162,35745,7.6
tt6313378,1389,6.3
tt6314690,1464,5.3
tt6314766,315,4.6
tt6324194,34,7.3
tt6328182,182,6.1
tt6330052,2395,6.0
tt6330246,1985,6.9
tt6333070,2095,6.8
tt6333082,215,6.3
tt6340264,1183,5.9
tt6340604,4426,6.2
tt6340640,3243,6.8
tt6341832,44639,6.5
tt6342440,1120,6.9
tt6343058,3382,6.8
tt6347094,90,6.7
tt6350304,1311,6.7
tt6353716,316,3.9
tt6367558,13771,6.2
tt6368270,91,6.7
tt6383494,1729,5.8
tt6385944,26,8.3
tt6386168,771,6.3
tt6386684,291,4.8
tt6386748,13217,7.5
tt6393296,157,5.2
tt6394534,22,7.5
tt6396074,300,6.2
tt6407628,12,8.0
tt6411984,1203,6.0
tt6414890,1273,4.7
tt6423016,38,6.1
tt6423776,7828,6.0
tt6425446,61,6.8
tt6426028,5596,6.3
tt6431610,97,6.2
tt6433960,161,6.2
tt6435934,1490,5.1
tt6439438,61,4.3
tt6441072,287,4.9
tt6444838,2288,6.5
tt6445396,1204,5.5
tt6445408,288,5.0
tt6449336,915,6.3
tt6451260,755,5.2
tt6462462,4880,6.7
tt6463494,1552,6.8
tt6464290,795,5.7
tt6465308,587,4.0
tt6470924,3919,6.9
tt6478218,116,6.7
tt6481478,1428,6.7
tt6485304,3375,6.9
tt6487174,729,6.6
tt6492974,126,6.4
tt6497898,2984,7.1
tt6503230,933,6.0
tt6511932,25047,5.5
tt6515342,4078,6.1
tt6515420,177,4.0
tt6515470,324,6.7
tt6515910,5141,6.5
tt6516314,8653,5.5
tt6522668,3201,6.3
tt6527586,3047,6.4
tt6543652,62212,7.5
tt6544376,105,7.4
tt6545028,71,6.0
tt6546810,1050,8.3
tt6556552,1150,5.1
tt6556586,147,4.6
tt6556670,9759,6.1
tt6559390,1871,6.3
tt6563576,7823,4.9
tt6568352,22,6.8
tt6568868,262,7.1
tt6584902,192,6.5
tt6593240,698,6.4
tt6596216,27,8.1
tt6596454,475,6.3
tt6596630,863,6.0
tt6599064,275,7.0
tt6599184,185,6.6
tt6603516,171,8.0
tt6605564,53,3.9
tt6618178,322,7.6
tt6621022,79,5.9
tt6626098,70,6.5
tt6628102,28130,8.0
tt6632000,193,5.8
tt6636658,63,5.2
tt6642870,639,7.1
tt6645154,489,6.1
tt6647068,29,7.0
tt6659876,94,5.7
tt6665382,6,9.0
tt6665904,935,5.8
tt6670034,56,7.4
tt6675244,11957,6.9
tt6681678,303,5.4
tt6690004,2879,6.6
tt6690176,475,5.5
tt6695212,1939,7.3
tt6695662,23,6.0
tt6704880,2845,6.5
tt6704974,1242,6.3
tt6708116,6338,7.3
tt6720618,2469,6.7
tt6721486,27,6.3
tt6721710,126,6.4
tt6722802,12279,5.3
tt6723660,64,7.3
tt6737918,15,7.3
tt6738136,49166,6.4
tt6741368,3021,7.1
tt6741568,612,5.9
tt6741630,20,6.8
tt6744250,1017,7.4
tt6748466,5319,6.7
tt6752992,21043,7.5
tt6760876,12027,5.9
tt6763252,21834,7.3
tt6770576,31,7.5
tt6776572,2746,7.1
tt6777114,523,7.1
tt6777212,102,5.5
tt6777422,33,5.8
tt6785134,318,6.3
tt6785292,1369,7.5
tt6788208,47,6.7
tt6796306,76,5.8
tt6796424,14,6.1
tt6802918,84,5.7
tt6803924,437,6.3
tt6805302,1743,7.0
tt6805328,448,6.0
tt6805354,1475,7.0
tt6805366,780,7.6
tt6811992,327,5.8
tt6814914,2374,7.0
tt6817944,7843,6.8
tt6818118,1310,6.1
tt6818554,268,6.9
tt6820184,508,4.0
tt6822664,31,7.1
tt6823148,25855,6.7
tt6824598,735,6.9
tt6827652,479,4.2
tt6827878,115,5.4
tt6832138,840,5.4
tt6832776,237,7.3
tt6835680,104,6.0
tt6838702,5227,6.5
tt6857988,15815,6.3
tt6858020,1753,6.4
tt6859344,699,4.4
tt6859418,4576,5.7
tt6859762,10667,5.5
tt6866918,457,6.8
tt6875952,1194,5.7
tt6892462,4973,6.3
tt6896536,8083,7.2
tt6899268,231,6.4
tt6899330,116,6.5
tt6910282,10091,6.7
tt6913168,3243,5.0
tt6914122,9063,6.5
tt6915100,2390,6.6
tt6920084,64917,5.2
tt6921496,1904,6.4
tt6922944,514,2.0
tt6923840,1219,5.9
tt6931830,69,4.0
tt6938828,40397,6.9
tt6938892,48,6.2
tt6944516,26,7.1
tt6947284,231,6.1
tt6947294,803,5.6
tt6948326,1854,6.4
tt6950432,40,4.4
tt6960736,557,5.0
tt6960802,18,7.3
tt6961808,1154,5.8
tt6972372,1228,6.0
tt6976928,28,7.4
tt6985074,75,5.8
tt6992946,591,5.8
tt6993614,652,5.7
tt6995612,1105,4.5
tt6999104,168,6.8
tt6999210,51,5.7
tt7002116,405,5.9
tt7005962,36,5.1
tt7011436,615,5.7
tt7014378,8872,7.5
tt7016254,6321,6.3
tt7018010,3030,6.3
tt7018548,11,7.1
tt7023354,476,6.0
tt7025294,666,7.4
tt7025976,6180,6.3
tt7027092,3629,5.5
tt7028250,308,6.5
tt7029854,3005,4.6
tt7035302,431,6.0
tt7037544,297,6.3
tt7046002,211,5.7
tt7048622,18176,7.6
tt7049420,510,6.1
tt7064498,4518,6.5
tt7066382,1467,4.6
tt7073522,1550,5.8
tt7080434,442,5.3
tt7094966,100,7.3
tt7095482,9521,7.1
tt7095764,123,6.6
tt7098636,26,6.5
tt7100408,33,6.5
tt7104984,4348,6.3
tt7106814,540,6.0
tt7110510,176,4.3
tt7122834,142,6.2
tt7124090,718,6.5
tt7126114,14,6.3
tt7128498,88,5.2
tt7128732,1528,6.6
tt7128868,64,6.7
tt7133098,84,7.1
tt7136528,35,5.0
tt7136896,1263,3.8
tt7141030,547,5.9
tt7142506,8694,7.7
tt7146578,458,5.7
tt7146644,7,7.3
tt7149066,1654,5.2
tt7156144,1592,6.1
tt7156222,5485,6.7
tt7162380,343,6.5
tt7162392,157,6.8
tt7162408,53,5.4
tt7162416,293,6.1
tt7163824,1784,6.5
tt7169514,1209,6.8
tt7172590,464,6.1
tt7175992,3135,6.5
tt7177156,601,6.3
tt7188002,1034,6.1
tt7194176,26,4.8
tt7195416,564,5.6
tt7196230,49,6.8
tt7201846,3777,7.3
tt7205316,7401,4.8
tt7205630,1448,6.0
tt7209350,1041,4.7
tt7210426,1989,6.9
tt7213936,5988,7.4
tt7216256,771,6.6
tt7216918,644,5.3
tt7217028,1041,5.5
tt7217128,356,5.6
tt7219324,1816,6.5
tt7222552,709,6.4
tt7224496,724,6.5
tt7225942,620,5.6
tt7232394,40,5.5
tt7238392,10878,4.6
tt7239688,267,6.6
tt7241074,555,5.6
tt7248248,3588,5.1
tt7248884,1469,7.1
tt7250056,5834,6.4
tt7253216,935,6.8
tt7254808,220,2.9
tt7265272,544,6.3
tt7265490,827,6.6
tt7279188,11382,7.4
tt7286612,214,5.5
tt7286836,3158,3.7
tt7288708,10,6.9
tt7290704,13,6.3
tt7290740,67,6.1
tt7290768,424,6.6
tt7290778,62,6.6
tt7296782,1806,6.8
tt7298400,10715,7.0
tt7303530,952,6.4
tt7305366,835,6.4
tt7317000,218,7.3
tt7317494,221,6.1
tt7321252,146,6.5
tt7322224,182764,7.3
tt7326644,71,7.6
tt7336012,574,6.3
tt7336842,237,6.6
tt7340764,297,6.4
tt7342838,7998,7.3
tt7343574,1279,5.8
tt7358122,52,6.3
tt7362252,237,6.4
tt7364566,2126,7.2
tt7374926,9093,6.3
tt7379020,36,7.3
tt7388274,60,5.2
tt7388606,247,6.3
tt7390072,28,7.3
tt7397338,774,6.7
tt7403472,85,8.3
tt7410124,32,7.6
tt7411742,249,6.9
tt7414302,76,7.0
tt7417994,57,7.5
tt7419278,628,5.4
tt7419466,938,8.0
tt7422580,212,6.8
tt7424930,361,3.7
tt7427806,588,6.9
tt7434928,331,6.1
tt7445024,14,6.4
tt7451234,81,6.1
tt7455752,69,5.8
tt7456310,96674,6.6
tt7458762,21341,6.9
tt7458798,339,5.9
tt7459320,17,7.1
tt7471026,10,6.8
tt7476116,12100,6.9
tt7480724,60,5.2
tt7484546,14,6.6
tt7489740,500,5.2
tt7489816,17277,6.8
tt7490368,268,5.3
tt7491128,898,5.5
tt7491144,3515,7.0
tt7493370,6224,6.0
tt7501966,148,6.2
tt7502234,1703,7.2
tt7511008,2510,4.6
tt7511972,198,4.5
tt7517232,217,4.4
tt7523386,29,5.1
tt7525910,87,6.8
tt7528342,343,5.7
tt7530986,3978,6.8
tt7533388,58,6.7
tt7533422,262,5.2
tt7533956,1003,5.3
tt7534044,30,7.5
tt7534054,4209,6.8
tt7534068,4136,6.2
tt7534096,1202,6.0
tt7534102,2718,7.5
tt7534118,96,6.4
tt7534136,540,6.3
tt7534150,2138,5.9
tt7537960,472,6.5
tt7543784,785,6.2
tt7543794,20,2.8
tt7543914,510,5.7
tt7543930,2633,7.2
tt7549996,55082,6.8
tt7552686,7577,6.8
tt7555774,2255,6.9
tt7566518,861,5.2
tt7576426,184,5.0
tt7582108,31,5.0
tt7583274,600,4.7
tt7587282,1060,6.4
tt7592094,13,5.5
tt7598076,3725,5.4
tt7600706,1680,6.0
tt7600716,1380,5.9
tt7621830,173,6.9
tt7623452,109,6.0
tt7633548,9,7.1
tt7639574,116,6.8
tt7650378,500,6.3
tt7652058,78,7.2
tt7654872,1929,5.4
tt7654880,257,5.2
tt7654890,933,6.0
tt7661518,219,6.1
tt7662752,3468,7.5
tt7664096,493,4.4
tt7665720,81,6.2
tt7666250,2305,6.9
tt7670212,18536,6.7
tt7682382,934,6.1
tt7684416,293,5.3
tt7687254,172,6.6
tt7689932,413,6.4
tt7710486,696,7.5
tt7714770,1032,6.9
tt7715270,1302,6.3
tt7716000,26,7.2
tt7716120,3635,6.0
tt7718144,357,7.0
tt7721550,601,6.5
tt7725374,161,5.6
tt7725384,1188,6.7
tt7735932,41,6.6
tt7736478,13147,7.1
tt7755520,262,7.3
tt7766144,78,6.3
tt7766334,342,6.0
tt7766886,2405,6.6
tt7773210,1619,6.7
tt7784920,152,6.4
tt7791184,174,5.0
tt7795112,6,4.8
tt7797760,112,6.5
tt7799386,1682,6.8
tt7799912,103,5.6
tt7801894,242,4.8
tt7805344,175,7.1
tt7816392,6705,5.9
tt7817584,72,8.0
tt7831674,1020,6.1
tt7833994,160,5.9
tt7838610,23,6.4
tt7839456,1290,6.7
tt7849616,28,7.7
tt7854310,30,7.8
tt7858472,1509,6.1
tt7862842,50,6.2
tt7871130,47,5.6
tt7871152,39,5.8
tt7875464,3298,6.6
tt7875666,551,4.2
tt7882250,1343,5.9
tt7888070,687,5.6
tt7893416,404,4.8
tt7906840,25,7.5
tt7909444,1567,7.2
tt7920024,1514,4.6
tt7921248,6575,6.3
tt7929406,303,7.3
tt7936092,570,4.7
tt7937168,7344,7.2
tt7942696,92,6.8
tt7942936,2539,5.0
tt7945396,92,6.6
tt7945450,1335,6.6
tt7952140,27,6.6
tt7957182,8,8.5
tt7966920,835,6.7
tt7967412,8834,6.6
tt7972012,5930,5.8
tt7976614,83,7.2
tt7982804,61,7.2
tt7998306,25,6.5
tt7998848,1737,7.2
tt8000718,7601,5.8
tt8001346,11482,6.7
tt8003558,402,5.7
tt8006100,33,7.3
tt8019420,67,7.3
tt8019694,2008,5.4
tt8020616,238,7.1
tt8020648,130,4.3
tt8024730,10,6.2
tt8028842,1102,5.5
tt8053490,76,6.8
tt8054066,1561,5.3
tt8054608,2561,6.8
tt8058904,1222,6.4
tt8060774,3431,6.4
tt8063132,30,5.5
tt8065768,463,5.2
tt8075202,4375,6.2
tt8076110,1717,5.8
tt8080196,1341,6.0
tt8081326,312,6.2
tt8083606,1647,6.3
tt8090714,69,5.5
tt8095860,8296,7.2
tt8096846,1117,6.7
tt8098548,1128,5.8
tt8099236,2384,8.0
tt8110662,515,6.5
tt8122738,93,7.4
tt8129966,742,3.4
tt8132778,2887,6.5
tt8135554,68,6.5
tt8137722,748,6.8
tt8144850,988,6.5
tt8147262,481,6.9
tt8149754,7,5.8
tt8163224,1259,5.6
tt8168186,7100,7.0
tt8171974,1258,5.9
tt8174318,50,5.9
tt8178502,116,6.2
tt8184202,1014,7.4
tt8185182,9476,7.1
tt8185374,218,6.1
tt8186676,81,6.9
tt8193790,11824,6.6
tt8196214,35,5.8
tt8201404,4306,6.5
tt8205028,2855,6.2
tt8212614,724,5.9
tt8212958,3674,6.7
tt8214204,346,5.6
tt8215480,2926,4.6
tt8223906,49,7.4
tt8239184,9,7.6
tt8242160,3626,5.9
tt8242340,840,6.8
tt8246392,3302,5.6
tt8250728,143,6.0
tt8251150,40,7.3
tt8253606,521,4.2
tt8258538,62,6.4
tt8260226,2715,7.0
tt8263936,4832,6.7
tt8265928,6145,6.9
tt8267604,107046,8.4
tt8269378,294,6.7
tt8269490,125,7.2
tt8282042,4963,6.6
tt8283360,5,4.2
tt8283556,36,6.5
tt8283856,103,6.2
tt8293244,70,5.2
tt8296592,896,6.7
tt8296602,148,6.8
tt8296606,128,6.1
tt8296608,384,8.0
tt8297816,332,6.2
tt8299896,213,5.2
tt8302982,311,5.3
tt8307082,5556,7.1
tt8311792,1082,5.5
tt8323120,7936,6.5
tt8329148,2337,6.6
tt8333746,14856,6.3
tt8334056,70,6.5
tt8334144,130,6.2
tt8335482,1598,5.4
tt8337264,23566,6.4
tt8338930,350,4.4
tt8339128,33,6.8
tt8346446,540,6.9
tt8351646,1485,5.9
tt8354218,3326,6.2
tt8356178,693,6.7
tt8359816,26090,7.6
tt8359822,4743,6.6
tt8359840,2525,6.3
tt8359842,5616,7.0
tt8359846,62,7.0
tt8359848,80336,6.9
tt8368294,2600,5.0
tt8368408,51725,6.1
tt8372298,28631,6.5
